,id_site,no_couche,carbone_16_5_1,ph_eau_6_1,soil_composition,desc_code_occupation1,desc_code_occupation3,x_theo,y_theo
3540,2071,2,22.9,8.4,0.564,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,741375.72,6285067.54
3541,2072,1,10.4,8.5,0.663,friches,friches,757357.88,6284932.34
3542,2072,2,3.24,8.6,0.737,friches,friches,757357.88,6284932.34
3543,2073,1,10.3,8.4,0.414,parcs et jardins,pelouse de parc,773340,6284796.98
3544,2073,2,5.89,8.55,0.478,parcs et jardins,pelouse de parc,773340,6284796.98
3545,2074,1,9.22,8.28,0.738,vignes vergers et cultures perennes arbustives,verger (culture pure),789322.05,6284661.4
3546,2074,2,8.19,8.29,0.772,vignes vergers et cultures perennes arbustives,verger (culture pure),789322.05,6284661.4
3547,2075,1,11.8,6.69,0.478,successions culturales,jachere fixe,805304.08,6284525.63
3548,2076,1,14.2,8.63,0.951,surfaces toujours en herbe,"STH peu productive ( parcours, landes, alpages)",821286.2,6284389.62
3549,2076,2,8.26,8.64,0.953,surfaces toujours en herbe,"STH peu productive ( parcours, landes, alpages)",821286.2,6284389.62
3550,2077,1,32.8,8.08,0.794,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,837268.35,6284253.42
3551,2077,2,14.3,8.23,0.739,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,837268.35,6284253.42
3552,2078,1,12.3,6.77,0.567,surfaces toujours en herbe,"STH peu productive ( parcours, landes, alpages)",853250.42,6284117.04
3553,2080,1,12.153,8.43,0.566,vignes vergers et cultures perennes arbustives,vigne (en culture pure),885214.56,6283843.67
3554,2080,2,5.789,8.46,0.58,vignes vergers et cultures perennes arbustives,vigne (en culture pure),885214.56,6283843.67
3555,2081,1,30.8,8.3,0.662,surfaces boisees,forets de coniferes,901196.59,6283706.69
3556,2081,2,16.3,8.5,0.713,surfaces boisees,forets de coniferes,901196.59,6283706.69
3557,2082,1,44.4,8.1,0.799,surfaces boisees,forets mixtes,917178.56,6283569.52
3558,2083,1,22.7,7.2,0.742,surfaces boisees,forets caducifoliees,933160.53,6283432.18
3559,2083,2,10.7,8.1,0.808,surfaces boisees,forets caducifoliees,933160.53,6283432.18
3560,2084,1,10.2,8.3,0.702,successions culturales,jachere fixe,949142.49,6283294.66
3561,2084,2,6.23,8.4,0.711,successions culturales,jachere fixe,949142.49,6283294.66
3562,2085,1,36.9,8.2,0.741,surfaces boisees,forets caducifoliees,965124.42,6283156.92
3563,2085,2,11.6,8.5,0.736,surfaces boisees,forets caducifoliees,965124.42,6283156.92
3564,2086,1,28.0,8.2,0.778,surfaces boisees,forets caducifoliees,981106.31,6283019.02
3565,2086,2,10.4,8.3,0.799,surfaces boisees,forets caducifoliees,981106.31,6283019.02
3566,2087,1,15.6,8.2,0.683,successions culturales,jachere fixe,997088.19,6282880.97
3567,2087,2,12.3,8.3,0.671,successions culturales,jachere fixe,997088.19,6282880.97
3568,2088,1,22.0,5.4,0.315,surfaces boisees,forets mixtes,1013070.07,6282742.75
3569,2088,2,5.84,5.2,0.386,surfaces boisees,forets mixtes,1013070.07,6282742.75
3570,2092,1,17.6,5.7,0.858,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,341689.26,6272407.87
3571,2092,2,10.0,6.2,0.874,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,341689.26,6272407.87
3572,2093,1,13.6,7.0,0.827,successions culturales,monoculture,357671.2,6272277.19
3573,2093,2,3.65,7.5,0.872,successions culturales,monoculture,357671.2,6272277.19
3574,2094,1,18.2,5.8,0.769,surfaces toujours en herbe,Surface toujours en herbe (STH),373653.17,6272146.31
3575,2095,1,11.4,6.0,0.826,successions culturales,systeme de rotations sans prairie sans interculture,389635.26,6272015.24
3576,2095,2,5.37,6.7,0.858,successions culturales,systeme de rotations sans prairie sans interculture,389635.26,6272015.24
3577,2096,1,48.6,5.6,0.734,successions culturales,systeme de rotations sans prairie sans interculture,405617.38,6271883.98
3578,2096,2,38.0,5.4,0.69,successions culturales,systeme de rotations sans prairie sans interculture,405617.38,6271883.98
3579,2097,1,22.8,4.9,0.862,successions culturales,grandes cultures et prairies courte duree,421599.45,6271752.53
3580,2097,2,8.83,4.9,0.872,successions culturales,grandes cultures et prairies courte duree,421599.45,6271752.53
3581,2098,1,8.66,7.2,0.6,successions culturales,monoculture,437581.51,6271620.91
3582,2098,2,4.64,7.8,0.635,successions culturales,monoculture,437581.51,6271620.91
3583,2099,1,31.4,4.2,0.685,surfaces boisees,forets caducifoliees,453563.58,6271489.1
3584,2099,2,18.1,4.3,0.641,surfaces boisees,forets caducifoliees,453563.58,6271489.1
3585,2100,1,11.1,5.3,0.746,successions culturales,jachere fixe,469545.66,6271357.04
3586,2101,1,18.4,8.2,0.777,surfaces boisees,forets caducifoliees,485527.77,6271224.78
3587,2101,2,2.62,8.5,0.746,surfaces boisees,forets caducifoliees,485527.77,6271224.78
3588,2102,1,20.0,8.3,0.834,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,501509.93,6271092.42
3589,2102,2,11.5,8.3,0.829,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,501509.93,6271092.42
3590,2103,1,15.4,8.2,0.901,successions culturales,monoculture,517492.11,6270959.92
3591,2103,2,8.17,8.4,0.923,successions culturales,monoculture,517492.11,6270959.92
3592,2104,1,11.3,8.3,0.735,successions culturales,systeme de rotations sans prairie sans interculture,533474.27,6270827.23
3593,2104,2,6.03,8.4,0.758,successions culturales,systeme de rotations sans prairie sans interculture,533474.27,6270827.23
3594,2105,1,7.82,5.7,0.826,successions culturales,systeme de rotations sans prairie avec interculture,549456.42,6270694.35
3595,2105,2,6.39,5.8,0.836,successions culturales,systeme de rotations sans prairie avec interculture,549456.42,6270694.35
3596,2106,1,16.1,6.2,0.706,parcs et jardins,pelouse de parc,565438.52,6270561.26
3597,2107,1,10.3,6.4,0.687,successions culturales,systeme de rotations sans prairie sans interculture,581420.56,6270427.98
3598,2107,2,6.75,7.2,0.695,successions culturales,systeme de rotations sans prairie sans interculture,581420.56,6270427.98
3599,2108,1,8.18,8.1,0.674,successions culturales,systeme de rotations sans prairie sans interculture,597402.59,6270294.57
3600,2108,2,4.97,8.2,0.732,successions culturales,systeme de rotations sans prairie sans interculture,597402.59,6270294.57
3601,2109,1,5.14,8.3,0.793,successions culturales,systeme de rotations sans prairie sans interculture,613384.64,6270160.99
3602,2110,1,7.92,5.3,0.621,successions culturales,jachere fixe,629366.71,6270027.24
3603,2111,1,58.3,7.9,0.894,milieux naturels particuliers,steppes et prairies calcaires seches,645348.75,6269893.28
3604,2112,1,73.6,4.4,0.393,surfaces boisees,forets de coniferes,661330.71,6269759.08
3605,2112,2,48.4,4.5,0.439,surfaces boisees,forets de coniferes,661330.71,6269759.08
3606,2113,1,77.9,4.1,0.458,surfaces boisees,forets mixtes,677312.65,6269624.74
3607,2113,2,47.0,4.5,0.428,surfaces boisees,forets mixtes,677312.65,6269624.74
3608,2114,1,24.7,5.8,0.63,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,693294.55,6269490.24
3609,2115,1,4.6,7.6,0.517,vignes vergers et cultures perennes arbustives,vigne (en culture pure),709276.51,6269355.54
3610,2115,2,3.1,6.8,0.512,vignes vergers et cultures perennes arbustives,vigne (en culture pure),709276.51,6269355.54
3611,2116,1,5.58,8.3,0.727,vignes vergers et cultures perennes arbustives,vigne (en culture pure),725258.57,6269220.66
3612,2116,2,5.79,8.3,0.704,vignes vergers et cultures perennes arbustives,vigne (en culture pure),725258.57,6269220.66
3613,2117,1,8.76,8.4,0.515,vignes vergers et cultures perennes arbustives,vigne (en culture pure),741240.59,6269085.54
3614,2117,2,8.42,8.4,0.511,vignes vergers et cultures perennes arbustives,vigne (en culture pure),741240.59,6269085.54
3615,2118,1,10.4,8.4,0.708,vignes vergers et cultures perennes arbustives,vigne (en culture pure),757222.51,6268950.28
3616,2118,2,10.8,8.4,0.705,vignes vergers et cultures perennes arbustives,vigne (en culture pure),757222.51,6268950.28
3617,2119,1,15.3,7.97,0.585,successions culturales,maraa®chage,773204.39,6268814.96
3618,2119,2,14.7,7.77,0.527,successions culturales,maraa®chage,773204.39,6268814.96
3619,2121,1,5.57,8.8,0.988,milieux naturels particuliers,"marais sales, pres sales (schorres), steppes sales",805168.14,6268543.7
3620,2121,2,5.32,8.8,0.985,milieux naturels particuliers,"marais sales, pres sales (schorres), steppes sales",805168.14,6268543.7
3621,2122,1,5.71,8.6,0.2,milieux naturels particuliers,"marais sales, pres sales (schorres), steppes sales",821150.12,6268407.7
3622,2122,2,1.74,8.7,0.119,milieux naturels particuliers,"marais sales, pres sales (schorres), steppes sales",821150.12,6268407.7
3623,2123,1,11.8,8.2,0.972,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,837132.09,6268271.5
3624,2123,2,5.46,8.3,0.983,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,837132.09,6268271.5
3625,2124,1,21.8,7.7,0.55,vignes vergers et cultures perennes arbustives,verger (culture pure),853113.97,6268135.11
3626,2124,2,16.0,7.8,0.513,vignes vergers et cultures perennes arbustives,verger (culture pure),853113.97,6268135.11
3627,2126,1,28.2,8.2,0.786,surfaces boisees,forets mixtes,885077.74,6267861.71
3628,2127,1,9.49,8.2,0.58,successions culturales,systeme de rotations sans prairie sans interculture,901059.55,6267724.71
3629,2127,2,5.66,8.4,0.585,successions culturales,systeme de rotations sans prairie sans interculture,901059.55,6267724.71
3630,2128,1,5.86,8.4,0.691,vignes vergers et cultures perennes arbustives,vigne (en culture pure),917041.36,6267587.56
3631,2128,2,5.56,8.5,0.721,vignes vergers et cultures perennes arbustives,vigne (en culture pure),917041.36,6267587.56
3632,2129,1,10.5,7.1,0.792,successions culturales,systeme de rotations sans prairie sans interculture,933023.16,6267450.27
3633,2129,2,7.68,7.4,0.785,successions culturales,systeme de rotations sans prairie sans interculture,933023.16,6267450.27
3634,2130,1,15.0,8.2,0.427,surfaces boisees,forets mixtes,949004.92,6267312.78
3635,2130,2,14.0,8.3,0.435,surfaces boisees,forets mixtes,949004.92,6267312.78
3636,2131,1,26.4,8.4,0.683,surfaces boisees,forets mixtes,964986.66,6267175.07
3637,2131,2,8.22,8.6,0.737,surfaces boisees,forets mixtes,964986.66,6267175.07
3638,2132,1,3.76,8.3,0.574,successions culturales,systeme de rotations sans prairie sans interculture,980968.37,6267037.21
3639,2132,2,3.93,8.2,0.607,successions culturales,systeme de rotations sans prairie sans interculture,980968.37,6267037.21
3640,2133,1,11.2,8.3,0.803,vignes vergers et cultures perennes arbustives,vigne (en culture pure),996950.06,6266899.18
3641,2133,2,11.0,8.2,0.805,vignes vergers et cultures perennes arbustives,vigne (en culture pure),996950.06,6266899.18
3642,2134,1,7.41,5.7,0.477,vignes vergers et cultures perennes arbustives,verger (culture pure),1012931.74,6266760.96
3643,2134,2,5.51,5.4,0.482,vignes vergers et cultures perennes arbustives,verger (culture pure),1012931.74,6266760.96
3644,2136,1,33.8,4.5,0.66,milieux naturels particuliers,milieux naturels,325576.86,6256556.48
3645,2137,1,26.2,5.5,0.803,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,341558.63,6256425.98
3646,2137,2,11.4,5.8,0.769,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,341558.63,6256425.98
3647,2138,1,25.3,7.1,0.828,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,357540.4,6256295.28
3648,2138,2,8.63,7.8,0.763,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,357540.4,6256295.28
3649,2139,1,13.3,6.3,0.899,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,373522.2,6256164.37
3650,2139,2,8.88,7.1,0.887,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,373522.2,6256164.37
3651,2140,1,17.1,4.6,0.892,surfaces boisees,forets caducifoliees,389504.08,6256033.26
3652,2140,2,7.16,4.9,0.898,surfaces boisees,forets caducifoliees,389504.08,6256033.26
3653,2141,1,10.1,5.9,0.741,successions culturales,jachere fixe,405485.98,6255901.95
3654,2141,2,6.55,6.7,0.726,successions culturales,jachere fixe,405485.98,6255901.95
3655,2142,1,12.4,5.9,0.871,successions culturales,monoculture,421467.86,6255770.47
3656,2142,2,7.37,6.5,0.891,successions culturales,monoculture,421467.86,6255770.47
3657,2143,1,37.6,5.8,0.841,successions culturales,monoculture,437449.76,6255638.87
3658,2143,2,28.6,5.5,0.836,successions culturales,monoculture,437449.76,6255638.87
3659,2144,1,21.2,5.5,0.813,successions culturales,monoculture,453431.69,6255507.1
3660,2144,2,14.0,5.7,0.823,successions culturales,monoculture,453431.69,6255507.1
3661,2145,1,6.97,6.2,0.817,successions culturales,systeme de rotations sans prairie sans interculture,469413.64,6255375.05
3662,2145,2,3.62,6.9,0.807,successions culturales,systeme de rotations sans prairie sans interculture,469413.64,6255375.05
3663,2146,1,8.66,6.6,0.766,successions culturales,monoculture,485395.62,6255242.76
3664,2146,2,4.35,7.0,0.801,successions culturales,monoculture,485395.62,6255242.76
3665,2147,1,13.0,6.5,0.794,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,501377.6,6255110.39
3666,2147,2,6.77,7.3,0.815,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,501377.6,6255110.39
3667,2148,1,23.3,8.0,0.76,surfaces toujours en herbe,STH 6-10 ans semee,517359.54,6254977.9
3668,2149,1,19.1,8.1,0.703,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,533341.48,6254845.22
3669,2149,2,7.62,8.3,0.672,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,533341.48,6254845.22
3670,2150,1,9.58,8.1,0.724,successions culturales,grandes cultures et prairies courte duree,549323.45,6254712.36
3671,2150,2,8.31,8.2,0.754,successions culturales,grandes cultures et prairies courte duree,549323.45,6254712.36
3672,2151,1,8.03,7.2,0.675,successions culturales,systeme de rotations sans prairie sans interculture,565305.41,6254579.3
3673,2151,2,5.23,7.4,0.684,successions culturales,systeme de rotations sans prairie sans interculture,565305.41,6254579.3
3674,2152,1,9.05,7.5,0.729,successions culturales,systeme de rotations sans prairie sans interculture,581287.27,6254446.05
3675,2152,2,4.42,8.1,0.739,successions culturales,systeme de rotations sans prairie sans interculture,581287.27,6254446.05
3676,2153,1,9.49,8.3,0.429,successions culturales,jachere fixe,597269.1,6254312.69
3677,2153,2,5.44,8.5,0.433,successions culturales,jachere fixe,597269.1,6254312.69
3678,2154,1,7.94,8.4,0.683,friches,friches,613250.97,6254179.14
3679,2154,2,2.27,8.6,0.687,friches,friches,613250.97,6254179.14
3680,2155,1,27.4,5.3,0.509,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,629232.86,6254045.35
3681,2155,2,5.27,5.2,0.369,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,629232.86,6254045.35
3682,2156,1,58.3,4.65,0.581,surfaces boisees,forets de coniferes,645214.68,6253911.36
3683,2157,1,36.0,4.8,0.443,milieux naturels particuliers,"landes, fruticees et prairies naturelles",661196.43,6253777.2
3684,2158,1,96.4,8.1,0.779,surfaces boisees,forets caducifoliees,677178.16,6253642.87
3685,2159,1,5.7,8.7,0.531,vignes vergers et cultures perennes arbustives,vergers â€“ pres,693159.87,6253508.39
3686,2159,2,4.87,8.8,0.518,vignes vergers et cultures perennes arbustives,vergers â€“ pres,693159.87,6253508.39
3687,2160,1,6.85,8.4,0.526,vignes vergers et cultures perennes arbustives,vigne (en culture pure),709141.66,6253373.68
3688,2160,2,5.3,8.5,0.523,vignes vergers et cultures perennes arbustives,vigne (en culture pure),709141.66,6253373.68
3689,2161,1,12.5,7.32,0.531,vignes vergers et cultures perennes arbustives,vigne (en culture pure),725123.53,6253238.78
3690,2161,2,6.36,7.37,0.509,vignes vergers et cultures perennes arbustives,vigne (en culture pure),725123.53,6253238.78
3691,2162,1,8.38,8.1,0.68,friches,friches,741105.36,6253103.69
3692,2162,2,6.24,8.6,0.703,friches,friches,741105.36,6253103.69
3693,2165,1,7.09,8.7,0.087,milieux naturels particuliers,prairies humides et megaphorbiaies,836995.82,6252289.78
3694,2165,2,3.99,9.0,0.147,milieux naturels particuliers,prairies humides et megaphorbiaies,836995.82,6252289.78
3695,2166,1,5.23,8.9,0.307,milieux naturels particuliers,"marais sales, pres sales (schorres), steppes sales",852977.53,6252153.36
3696,2166,2,2.61,9.0,0.346,milieux naturels particuliers,"marais sales, pres sales (schorres), steppes sales",852977.53,6252153.36
3697,2167,1,33.0,8.1,0.767,surfaces boisees,forets de coniferes,868959.24,6252016.75
3698,2169,1,23.2,8.13,0.632,surfaces toujours en herbe,STH 6-10 ans semee,900922.56,6251742.92
3699,2169,2,13.4,8.32,0.602,surfaces toujours en herbe,STH 6-10 ans semee,900922.56,6251742.92
3700,2170,1,34.0,8.2,0.73,surfaces boisees,forets mixtes,916904.19,6251605.8
3701,2170,2,13.3,8.3,0.839,surfaces boisees,forets mixtes,916904.19,6251605.8
3702,2171,1,51.1,8.1,0.434,surfaces boisees,forets de coniferes,932885.8,6251468.54
3703,2171,2,24.6,8.2,0.19,surfaces boisees,forets de coniferes,932885.8,6251468.54
3704,2172,1,28.9,8.3,0.769,surfaces boisees,forets mixtes,948867.34,6251331.09
3705,2173,1,36.7,8.3,0.734,surfaces boisees,forets mixtes,964848.88,6251193.41
3706,2174,1,30.4,5.9,0.431,surfaces boisees,forets de coniferes,980830.43,6251055.57
3707,2174,2,11.0,5.8,0.43,surfaces boisees,forets de coniferes,980830.43,6251055.57
3708,2176,1,27.3,4.6,0.739,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,341427.98,6240444.24
3709,2176,2,15.5,4.6,0.729,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,341427.98,6240444.24
3710,2177,1,11.35,5.79,0.575,surfaces toujours en herbe,STH 6-10 ans semee,357409.59,6240313.53
3711,2177,2,8.88,5.79,0.568,surfaces toujours en herbe,STH 6-10 ans semee,357409.59,6240313.53
3712,2178,1,31.4,7.4,0.936,surfaces boisees,forets caducifoliees,373391.22,6240182.59
3713,2178,2,11.8,7.4,0.935,surfaces boisees,forets caducifoliees,373391.22,6240182.59
3714,2179,1,27.4,5.2,0.759,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,389372.88,6240051.45
3715,2180,1,34.4,5.8,0.645,surfaces toujours en herbe,STH 6-10 ans semee,405354.55,6239920.1
3716,2181,1,13.9,8.3,0.745,surfaces toujours en herbe,STH 6-10 ans semee,421336.25,6239788.61
3717,2181,2,5.49,6.1,0.707,surfaces toujours en herbe,STH 6-10 ans semee,421336.25,6239788.61
3718,2182,1,30.9,6.5,0.597,surfaces toujours en herbe,Surface toujours en herbe (STH),437318,6239656.99
3719,2183,1,36.7,4.0,0.662,surfaces boisees,forets de coniferes,453299.78,6239525.22
3720,2183,2,24.0,4.2,0.662,surfaces boisees,forets de coniferes,453299.78,6239525.22
3721,2184,1,11.2,6.2,0.687,successions culturales,jachere fixe,469281.58,6239393.2
3722,2184,2,6.79,6.3,0.763,successions culturales,jachere fixe,469281.58,6239393.2
3723,2185,1,22.9,5.0,0.638,successions culturales,systeme de rotations sans prairie sans interculture,485263.44,6239260.94
3724,2186,1,17.7,5.6,0.728,surfaces toujours en herbe,STH 6-10 ans semee,501245.27,6239128.55
3725,2187,1,9.54,6.2,0.733,successions culturales,monoculture,517227,6238996.06
3726,2187,2,5.34,6.9,0.74,successions culturales,monoculture,517227,6238996.06
3727,2188,1,22.3,8.1,0.61,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,533208.71,6238863.37
3728,2189,1,21.1,7.9,0.442,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,549190.51,6238730.55
3729,2189,2,10.8,8.2,0.404,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,549190.51,6238730.55
3730,2190,1,9.34,8.3,0.737,successions culturales,systeme de rotations sans prairie sans interculture,565172.29,6238597.54
3731,2190,2,6.33,8.3,0.745,successions culturales,systeme de rotations sans prairie sans interculture,565172.29,6238597.54
3732,2191,1,11.3,5.9,0.814,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,581153.98,6238464.32
